year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,party_simplified
2016,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,BILL BLEDSOE,CONSTITUTION,False,total,12652.0,2049893.0,False,20210114,OTHER
2016,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,REBEL MICHAEL SCARBOROUGH,AMERICAN,False,total,11923.0,2049893.0,False,20210114,OTHER
2016,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,THOMAS DIXON,DEMOCRAT,False,total,704540.0,2049893.0,False,20210114,DEMOCRAT
2016,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,THOMAS DIXON,WORKING FAMILIES,False,total,37610.0,2049893.0,False,20210114,OTHER
2016,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,THOMAS DIXON,GREEN,False,total,14872.0,2049893.0,False,20210114,OTHER
2016,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,TIM SCOTT,REPUBLICAN,False,total,1241609.0,2049893.0,False,20210114,REPUBLICAN
2016,SOUTH CAROLINA,SC,45,57.0,48,US SENATE,statewide,gen,False,,,True,total,1857.0,2049893.0,False,20210114,OTHER
2016,SOUTH DAKOTA,SD,46,45.0,37,US SENATE,statewide,gen,False,JAY WILLIAMS,DEMOCRAT,False,total,104140.0,369656.0,False,20210114,DEMOCRAT
2016,SOUTH DAKOTA,SD,46,45.0,37,US SENATE,statewide,gen,False,JOHN R. THUNE,REPUBLICAN,False,total,265516.0,369656.0,False,20210114,REPUBLICAN
2016,UTAH,UT,49,87.0,67,US SENATE,statewide,gen,False,BILL BARRON,NONE,False,total,26166.0,1115583.0,False,20210114,OTHER
2016,UTAH,UT,49,87.0,67,US SENATE,statewide,gen,False,MIKE LEE,REPUBLICAN,False,total,760220.0,1115583.0,False,20210114,REPUBLICAN
2016,UTAH,UT,49,87.0,67,US SENATE,statewide,gen,False,MISTY K. SNOW,DEMOCRAT,False,total,301858.0,1115583.0,False,20210114,DEMOCRAT
2016,UTAH,UT,49,87.0,67,US SENATE,statewide,gen,False,STONEY FONUA,INDEPENDENT AMERICAN,False,total,27339.0,1115583.0,False,20210114,OTHER
2016,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,BLANK VOTE,,False,total,6192.0,320467.0,False,20210114,OTHER
2016,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,CRIS ERICSON,UNITED STATES MARIJUANA,False,total,9156.0,320467.0,False,20210114,OTHER
2016,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,JERRY TRUDELL,INDEPENDENT,False,total,5223.0,320467.0,False,20210114,OTHER
2016,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,PATRICK J. LEAHY,DEMOCRAT,False,total,192243.0,320467.0,False,20210114,DEMOCRAT
2016,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,PETE DIAMONDSTONE,LIBERTY UNION,False,total,3241.0,320467.0,False,20210114,OTHER
2016,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,SCOTT MILNE,REPUBLICAN,False,total,103637.0,320467.0,False,20210114,REPUBLICAN
2016,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,VOID VOTE,,False,total,466.0,320467.0,False,20210114,OTHER
2016,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,,,True,total,309.0,320467.0,False,20210114,OTHER
2016,WASHINGTON,WA,53,91.0,73,US SENATE,statewide,gen,False,CHRIS VANCE,REPUBLICAN,False,total,1329338.0,3243317.0,False,20210114,REPUBLICAN
2016,WASHINGTON,WA,53,91.0,73,US SENATE,statewide,gen,False,PATTY MURRAY,DEMOCRAT,False,total,1913979.0,3243317.0,False,20210114,DEMOCRAT
2016,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,PHILIP N. ANDERSON,LIBERTARIAN,False,total,87531.0,2948741.0,False,20210114,LIBERTARIAN
2016,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,RON JOHNSON,REPUBLICAN,False,total,1479471.0,2948741.0,False,20210114,REPUBLICAN
2016,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,RUSS FEINGOLD,DEMOCRAT,False,total,1380335.0,2948741.0,False,20210114,DEMOCRAT
2016,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,SCATTER,,False,total,1396.0,2948741.0,False,20210114,OTHER
2016,WISCONSIN,WI,55,35.0,25,US SENATE,statewide,gen,False,,,True,total,8.0,2948741.0,False,20210114,OTHER
2018,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,ANGELA GREEN,GREEN,False,total,57442.0,2384308.0,False,20210114,OTHER
2018,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,KYRSTEN SINEMA,DEMOCRAT,False,total,1191100.0,2384308.0,False,20210114,DEMOCRAT
2018,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,MARTHA MCSALLY,REPUBLICAN,False,total,1135200.0,2384308.0,False,20210114,REPUBLICAN
2018,ARIZONA,AZ,4,86.0,61,US SENATE,statewide,gen,False,,,True,total,566.0,2384308.0,False,20210114,OTHER
2018,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,DIANNE FEINSTEIN,DEMOCRAT,False,total,6019422.0,11113364.0,False,20210114,DEMOCRAT
2018,CALIFORNIA,CA,6,93.0,71,US SENATE,statewide,gen,False,KEVIN DE LEON,DEMOCRAT,False,total,5093942.0,11113364.0,False,20210114,DEMOCRAT
2018,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,CHRISTOPHER S MURPHY,DEMOCRAT,False,total,787685.0,1386840.0,False,20210114,DEMOCRAT
2018,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,CHRISTOPHER S MURPHY,WORKING FAMILIES,False,total,37894.0,1386840.0,False,20210114,OTHER
2018,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,JEFF RUSSELL,GREEN,False,total,6618.0,1386840.0,False,20210114,OTHER
2018,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,MATTHEW COREY,REPUBLICAN,False,total,545717.0,1386840.0,False,20210114,REPUBLICAN
2018,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,RICHARD LION,LIBERTARIAN,False,total,8838.0,1386840.0,False,20210114,LIBERTARIAN
2018,CONNECTICUT,CT,9,16.0,1,US SENATE,statewide,gen,False,,,True,total,88.0,1386840.0,False,20210114,OTHER
2018,DELAWARE,DE,10,51.0,11,US SENATE,statewide,gen,False,DEMITRI G THEODOROPOULOS,GREEN,False,total,4170.0,362592.0,False,20210114,OTHER
2018,DELAWARE,DE,10,51.0,11,US SENATE,statewide,gen,False,NADINE M FROST,LIBERTARIAN,False,total,3910.0,362592.0,False,20210114,LIBERTARIAN
2018,DELAWARE,DE,10,51.0,11,US SENATE,statewide,gen,False,ROBERT B ARLETT,REPUBLICAN,False,total,137127.0,362592.0,False,20210114,REPUBLICAN
2018,DELAWARE,DE,10,51.0,11,US SENATE,statewide,gen,False,THOMAS R CARPER,DEMOCRAT,False,total,217385.0,362592.0,False,20210114,DEMOCRAT
2018,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,BILL NELSON,DEMOCRAT,False,total,4089472.0,8190005.0,False,20210114,DEMOCRAT
2018,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,RICK SCOTT,REPUBLICAN,False,total,4099505.0,8190005.0,False,20210114,REPUBLICAN
2018,FLORIDA,FL,12,59.0,43,US SENATE,statewide,gen,False,,,True,total,1028.0,8190005.0,False,20210114,OTHER
2018,HAWAII,HI,15,95.0,82,US SENATE,statewide,gen,False,MAZIE K. HIRONO,DEMOCRAT,False,total,276316.0,388351.0,False,20210114,DEMOCRAT
2018,HAWAII,HI,15,95.0,82,US SENATE,statewide,gen,False,RON CURTIS,REPUBLICAN,False,total,112035.0,388351.0,False,20210114,REPUBLICAN
2018,INDIANA,IN,18,32.0,22,US SENATE,statewide,gen,False,JOE DONNELLY,DEMOCRAT,False,total,1023553.0,2282565.0,False,20210114,DEMOCRAT
2018,INDIANA,IN,18,32.0,22,US SENATE,statewide,gen,False,LUCY M. BRENTON,LIBERTARIAN,False,total,100942.0,2282565.0,False,20210114,LIBERTARIAN
2018,INDIANA,IN,18,32.0,22,US SENATE,statewide,gen,False,MIKE BRAUN,REPUBLICAN,False,total,1158000.0,2282565.0,False,20210114,REPUBLICAN
2018,INDIANA,IN,18,32.0,22,US SENATE,statewide,gen,False,,,True,total,70.0,2282565.0,False,20210114,OTHER
2018,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,"ANGUS S. KING, JR.",INDEPENDENT,False,total,344575.0,634409.0,False,20210114,OTHER
2018,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,ERIC L. BRAKEY,REPUBLICAN,False,total,223502.0,634409.0,False,20210114,REPUBLICAN
2018,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,OTHERS,,False,total,64.0,634409.0,False,20210114,OTHER
2018,MAINE,ME,23,11.0,2,US SENATE,statewide,gen,False,ZAK RINGELSTEIN,DEMOCRAT,False,total,66268.0,634409.0,False,20210114,DEMOCRAT
2018,MARYLAND,MD,24,52.0,52,US SENATE,statewide,gen,False,ARVIN VOHRA,LIBERTARIAN,False,total,22943.0,2299889.0,False,20210114,LIBERTARIAN
2018,MARYLAND,MD,24,52.0,52,US SENATE,statewide,gen,False,BEN CARDIN,DEMOCRAT,False,total,1491614.0,2299889.0,False,20210114,DEMOCRAT
2018,MARYLAND,MD,24,52.0,52,US SENATE,statewide,gen,False,NEAL SIMON,UNAFFILIATED,False,total,85964.0,2299889.0,False,20210114,OTHER
2018,MARYLAND,MD,24,52.0,52,US SENATE,statewide,gen,False,TONY CAMPBELL,REPUBLICAN,False,total,697017.0,2299889.0,False,20210114,REPUBLICAN
2018,MARYLAND,MD,24,52.0,52,US SENATE,statewide,gen,False,,,True,total,2351.0,2299889.0,False,20210114,OTHER
2018,MASSACHUSETTS,MA,25,14.0,3,US SENATE,statewide,gen,False,ELIZABETH A. WARREN,DEMOCRAT,False,total,1633371.0,2707090.0,False,20210114,DEMOCRAT
2018,MASSACHUSETTS,MA,25,14.0,3,US SENATE,statewide,gen,False,GEOFF DIEHL,REPUBLICAN,False,total,979210.0,2707090.0,False,20210114,REPUBLICAN
2018,MASSACHUSETTS,MA,25,14.0,3,US SENATE,statewide,gen,False,OTHERS,,False,total,2799.0,2707090.0,False,20210114,OTHER
2018,MASSACHUSETTS,MA,25,14.0,3,US SENATE,statewide,gen,False,SHIVA AYYADURAI,UNENROLLED,False,total,91710.0,2707090.0,False,20210114,OTHER
2018,MICHIGAN,MI,26,34.0,23,US SENATE,statewide,gen,False,DEBBIE STABENOW,DEMOCRAT,False,total,2214478.0,4237271.0,False,20210114,DEMOCRAT
2018,MICHIGAN,MI,26,34.0,23,US SENATE,statewide,gen,False,GEORGE E. HUFFMAN III,US TAXPAYERS,False,total,27251.0,4237271.0,False,20210114,OTHER
2018,MICHIGAN,MI,26,34.0,23,US SENATE,statewide,gen,False,JOHN HOWARD WILHELM,NATURAL LAW,False,total,16502.0,4237271.0,False,20210114,OTHER
2018,MICHIGAN,MI,26,34.0,23,US SENATE,statewide,gen,False,JOHN JAMES,REPUBLICAN,False,total,1938818.0,4237271.0,False,20210114,REPUBLICAN
2018,MICHIGAN,MI,26,34.0,23,US SENATE,statewide,gen,False,MARCIA SQUIER,GREEN,False,total,40204.0,4237271.0,False,20210114,OTHER
2018,MICHIGAN,MI,26,34.0,23,US SENATE,statewide,gen,False,,,True,total,18.0,4237271.0,False,20210114,OTHER
2018,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,AMY KLOBUCHAR,DEMOCRATIC-FARMER-LABOR,False,total,1566174.0,2596879.0,False,20210114,DEMOCRAT
2018,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,DENNIS SCHULLER,LEGAL MARIJUANA NOW,False,total,66236.0,2596879.0,False,20210114,OTHER
2018,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,JIM NEWBERGER,REPUBLICAN,False,total,940437.0,2596879.0,False,20210114,REPUBLICAN
2018,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,PAULA M OVERBY,MINNESOTA GREEN,False,total,23101.0,2596879.0,False,20210114,OTHER
2018,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,False,,,True,total,931.0,2596879.0,False,20210114,OTHER
2018,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,True,JERRY TROOIEN,UNAFFILIATED,False,total,24324.0,2587356.0,False,20210114,OTHER
2018,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,True,KARIN HOUSLEY,REPUBLICAN,False,total,1095777.0,2587356.0,False,20210114,REPUBLICAN
2018,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,True,SARAH WELLINGTON,LEGAL MARIJUANA NOW,False,total,95614.0,2587356.0,False,20210114,OTHER
2018,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,True,TINA SMITH,DEMOCRATIC-FARMER-LABOR,False,total,1370540.0,2587356.0,False,20210114,DEMOCRAT
2018,MINNESOTA,MN,27,41.0,33,US SENATE,statewide,gen,True,,,True,total,1101.0,2587356.0,False,20210114,OTHER
2018,MISSISSIPPI,MS,28,64.0,46,US SENATE,statewide,gen,False,DANNY BEDWELL,LIBERTARIAN,False,total,12981.0,936215.0,False,20210114,LIBERTARIAN
2018,MISSISSIPPI,MS,28,64.0,46,US SENATE,statewide,gen,False,DAVID BARIA,DEMOCRAT,False,total,369567.0,936215.0,False,20210114,DEMOCRAT
2018,MISSISSIPPI,MS,28,64.0,46,US SENATE,statewide,gen,False,ROGER F. WICKER,REPUBLICAN,False,total,547619.0,936215.0,False,20210114,REPUBLICAN
2018,MISSISSIPPI,MS,28,64.0,46,US SENATE,statewide,gen,False,SHAWN O'HARA,REFORM,False,total,6048.0,936215.0,False,20210114,OTHER
2018,MISSISSIPPI,MS,28,64.0,46,US SENATE,statewide,gen,True,CINDY HYDE-SMITH,REPUBLICAN,False,total,486769.0,907588.0,False,20210114,REPUBLICAN
2018,MISSISSIPPI,MS,28,64.0,46,US SENATE,statewide,gen,True,MIKE ESPY,DEMOCRAT,False,total,420819.0,907588.0,False,20210114,DEMOCRAT
2018,MISSOURI,MO,29,43.0,34,US SENATE,statewide,gen,False,CLAIRE MCCASKILL,DEMOCRAT,False,total,1112935.0,2442289.0,False,20210114,DEMOCRAT
2018,MISSOURI,MO,29,43.0,34,US SENATE,statewide,gen,False,CRAIG O'DEAR,INDEPENDENT,False,total,34398.0,2442289.0,False,20210114,OTHER
2018,MISSOURI,MO,29,43.0,34,US SENATE,statewide,gen,False,JAPHETH CAMPBELL,LIBERTARIAN,False,total,27316.0,2442289.0,False,20210114,LIBERTARIAN
2018,MISSOURI,MO,29,43.0,34,US SENATE,statewide,gen,False,JO CRAIN,GREEN,False,total,12706.0,2442289.0,False,20210114,OTHER
2018,MISSOURI,MO,29,43.0,34,US SENATE,statewide,gen,False,JOSH HAWLEY,REPUBLICAN,False,total,1254927.0,2442289.0,False,20210114,REPUBLICAN
2018,MISSOURI,MO,29,43.0,34,US SENATE,statewide,gen,False,,,True,total,7.0,2442289.0,False,20210114,OTHER
2018,MONTANA,MT,30,81.0,64,US SENATE,statewide,gen,False,JON TESTER,DEMOCRAT,False,total,253876.0,504384.0,False,20210114,DEMOCRAT
2018,MONTANA,MT,30,81.0,64,US SENATE,statewide,gen,False,MATT ROSENDALE,REPUBLICAN,False,total,235963.0,504384.0,False,20210114,REPUBLICAN
2018,MONTANA,MT,30,81.0,64,US SENATE,statewide,gen,False,RICK BRECKENRIDGE,LIBERTARIAN,False,total,14545.0,504384.0,False,20210114,LIBERTARIAN
2018,NEBRASKA,NE,31,46.0,35,US SENATE,statewide,gen,False,DEB FISCHER,REPUBLICAN,False,total,403151.0,698883.0,False,20210114,REPUBLICAN
2018,NEBRASKA,NE,31,46.0,35,US SENATE,statewide,gen,False,JANE RAYBOULD,DEMOCRAT,False,total,269917.0,698883.0,False,20210114,DEMOCRAT
2018,NEBRASKA,NE,31,46.0,35,US SENATE,statewide,gen,False,JIM SCHULTZ,LIBERTARIAN,False,total,25349.0,698883.0,False,20210114,LIBERTARIAN
2018,NEBRASKA,NE,31,46.0,35,US SENATE,statewide,gen,False,,,True,total,466.0,698883.0,False,20210114,OTHER
2018,NEVADA,NV,32,88.0,65,US SENATE,statewide,gen,False,BARRY MICHAELS,INDEPENDENT,False,total,9269.0,972132.0,False,20210114,OTHER
2018,NEVADA,NV,32,88.0,65,US SENATE,statewide,gen,False,DEAN HELLER,REPUBLICAN,False,total,441202.0,972132.0,False,20210114,REPUBLICAN
2018,NEVADA,NV,32,88.0,65,US SENATE,statewide,gen,False,JACKY ROSEN,DEMOCRAT,False,total,490071.0,972132.0,False,20210114,DEMOCRAT
2018,NEVADA,NV,32,88.0,65,US SENATE,statewide,gen,False,KAMAU A. BAKARI,INDEPENDENT AMERICAN,False,total,7091.0,972132.0,False,20210114,OTHER
2018,NEVADA,NV,32,88.0,65,US SENATE,statewide,gen,False,NONE OF THESE CANDIDATES,,False,total,15303.0,972132.0,False,20210114,OTHER
2018,NEVADA,NV,32,88.0,65,US SENATE,statewide,gen,False,TIM HAGAN,LIBERTARIAN,False,total,9196.0,972132.0,False,20210114,LIBERTARIAN
2018,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,BOB HUGIN,REPUBLICAN,False,total,1357355.0,3169310.0,False,20210114,REPUBLICAN
2018,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,HANK SCHROEDER,ECONOMIC GROWTH,False,total,8854.0,3169310.0,False,20210114,OTHER
2018,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,KEVIN KIMPLE,MAKE IT SIMPLE,False,total,9087.0,3169310.0,False,20210114,OTHER
2018,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,MADELYN R. HOFFMAN,GREEN,False,total,25150.0,3169310.0,False,20210114,OTHER
2018,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,MURRAY SABRIN,LIBERTARIAN,False,total,21212.0,3169310.0,False,20210114,LIBERTARIAN
2018,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,NATALIE LYNN RIVERA,FOR THE PEOPLE,False,total,19897.0,3169310.0,False,20210114,OTHER
2018,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,ROBERT MENENDEZ,DEMOCRAT,False,total,1711654.0,3169310.0,False,20210114,DEMOCRAT
2018,NEW JERSEY,NJ,34,22.0,12,US SENATE,statewide,gen,False,TRICIA FLANAGAN,NEW DAY NJ,False,total,16101.0,3169310.0,False,20210114,OTHER
2018,NEW MEXICO,NM,35,85.0,66,US SENATE,statewide,gen,False,GARY E JOHNSON,LIBERTARIAN,False,total,107201.0,697012.0,False,20210114,LIBERTARIAN
2018,NEW MEXICO,NM,35,85.0,66,US SENATE,statewide,gen,False,MARTIN T HEINRICH,DEMOCRAT,False,total,376998.0,697012.0,False,20210114,DEMOCRAT
2018,NEW MEXICO,NM,35,85.0,66,US SENATE,statewide,gen,False,MICK RICH,REPUBLICAN,False,total,212813.0,697012.0,False,20210114,REPUBLICAN
2018,NEW YORK,NY,36,21.0,13,US SENATE,statewide,gen,False,CHELE CHIAVACCI FARLEY,REPUBLICAN,False,total,1730439.0,6055151.0,False,20210114,REPUBLICAN
2018,NEW YORK,NY,36,21.0,13,US SENATE,statewide,gen,False,CHELE CHIAVACCI FARLEY,CONSERVATIVE,False,total,246171.0,6055151.0,False,20210114,OTHER
2018,NEW YORK,NY,36,21.0,13,US SENATE,statewide,gen,False,CHELE CHIAVACCI FARLEY,REFORM,False,total,21610.0,6055151.0,False,20210114,OTHER
2018,NEW YORK,NY,36,21.0,13,US SENATE,statewide,gen,False,KIRSTEN E. GILLIBRAND,DEMOCRAT,False,total,3755489.0,6055151.0,False,20210114,DEMOCRAT
2018,NEW YORK,NY,36,21.0,13,US SENATE,statewide,gen,False,KIRSTEN E. GILLIBRAND,WORKING FAMILIES,False,total,160128.0,6055151.0,False,20210114,OTHER
2018,NEW YORK,NY,36,21.0,13,US SENATE,statewide,gen,False,KIRSTEN E. GILLIBRAND,INDEPENDENCE,False,total,99325.0,6055151.0,False,20210114,OTHER
2018,NEW YORK,NY,36,21.0,13,US SENATE,statewide,gen,False,KIRSTEN E. GILLIBRAND,WOMEN'S EQUALITY,False,total,41989.0,6055151.0,False,20210114,OTHER
2018,NORTH DAKOTA,ND,38,44.0,36,US SENATE,statewide,gen,False,HEIDI HEITKAMP,DEMOCRATIC-NPL,False,total,144376.0,326138.0,False,20210114,DEMOCRAT
2018,NORTH DAKOTA,ND,38,44.0,36,US SENATE,statewide,gen,False,KEVIN CRAMER,REPUBLICAN,False,total,179720.0,326138.0,False,20210114,REPUBLICAN
2018,NORTH DAKOTA,ND,38,44.0,36,US SENATE,statewide,gen,False,,,True,total,2042.0,326138.0,False,20210114,OTHER
2018,OHIO,OH,39,31.0,24,US SENATE,statewide,gen,False,JIM RENACCI,REPUBLICAN,False,total,2053963.0,4410898.0,False,20210114,REPUBLICAN
2018,OHIO,OH,39,31.0,24,US SENATE,statewide,gen,False,SHERROD BROWN,DEMOCRAT,False,total,2355923.0,4410898.0,False,20210114,DEMOCRAT
2018,OHIO,OH,39,31.0,24,US SENATE,statewide,gen,False,,,True,total,1012.0,4410898.0,False,20210114,OTHER
2018,PENNSYLVANIA,PA,42,23.0,14,US SENATE,statewide,gen,False,DALE R KERNS JR,LIBERTARIAN,False,total,50907.0,4994643.0,False,20210114,LIBERTARIAN
2018,PENNSYLVANIA,PA,42,23.0,14,US SENATE,statewide,gen,False,LOUIS J. BARLETTA,REPUBLICAN,False,total,2134848.0,4994643.0,False,20210114,REPUBLICAN
2018,PENNSYLVANIA,PA,42,23.0,14,US SENATE,statewide,gen,False,NEAL TAYLOR GALE,GREEN,False,total,31208.0,4994643.0,False,20210114,OTHER
2018,PENNSYLVANIA,PA,42,23.0,14,US SENATE,statewide,gen,False,ROBERT P CASEY JR,DEMOCRAT,False,total,2777680.0,4994643.0,False,20210114,DEMOCRAT
2018,RHODE ISLAND,RI,44,15.0,5,US SENATE,statewide,gen,False,"ROBERT G. FLANDERS, JR.",REPUBLICAN,False,total,144421.0,376738.0,False,20210114,REPUBLICAN
2018,RHODE ISLAND,RI,44,15.0,5,US SENATE,statewide,gen,False,SHELDON WHITEHOUSE,DEMOCRAT,False,total,231477.0,376738.0,False,20210114,DEMOCRAT
2018,RHODE ISLAND,RI,44,15.0,5,US SENATE,statewide,gen,False,,,True,total,840.0,376738.0,False,20210114,OTHER
2018,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,BRETON PHILLIPS,INDEPENDENT,False,total,2226.0,2243740.0,False,20210114,OTHER
2018,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,DEAN HILL,INDEPENDENT,False,total,8717.0,2243740.0,False,20210114,OTHER
2018,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,JOHN CARICO,INDEPENDENT,False,total,3398.0,2243740.0,False,20210114,OTHER
2018,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,KEVIN LEE MCCANTS,INDEPENDENT,False,total,1927.0,2243740.0,False,20210114,OTHER
2018,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,KRIS L. TODD,INDEPENDENT,False,total,5084.0,2243740.0,False,20210114,OTHER
2018,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,MARSHA BLACKBURN,REPUBLICAN,False,total,1227483.0,2243740.0,False,20210114,REPUBLICAN
2018,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,PHIL BREDESEN,DEMOCRAT,False,total,985450.0,2243740.0,False,20210114,DEMOCRAT
2018,TENNESSEE,TN,47,62.0,54,US SENATE,statewide,gen,False,TRUDY A. AUSTIN,INDEPENDENT,False,total,9455.0,2243740.0,False,20210114,OTHER
2018,TEXAS,TX,48,74.0,49,US SENATE,statewide,gen,False,BETO O'ROURKE,DEMOCRAT,False,total,4045632.0,8371655.0,False,20210114,DEMOCRAT
2018,TEXAS,TX,48,74.0,49,US SENATE,statewide,gen,False,NEAL M. DIKEMAN,LIBERTARIAN,False,total,65470.0,8371655.0,False,20210114,LIBERTARIAN
2018,TEXAS,TX,48,74.0,49,US SENATE,statewide,gen,False,TED CRUZ,REPUBLICAN,False,total,4260553.0,8371655.0,False,20210114,REPUBLICAN
2018,UTAH,UT,49,87.0,67,US SENATE,statewide,gen,False,CRAIG R. BOWDEN,LIBERTARIAN,False,total,27607.0,1062845.0,False,20210114,LIBERTARIAN
2018,UTAH,UT,49,87.0,67,US SENATE,statewide,gen,False,JENNY WILSON,DEMOCRAT,False,total,328541.0,1062845.0,False,20210114,DEMOCRAT
2018,UTAH,UT,49,87.0,67,US SENATE,statewide,gen,False,MITT ROMNEY,REPUBLICAN,False,total,665215.0,1062845.0,False,20210114,REPUBLICAN
2018,UTAH,UT,49,87.0,67,US SENATE,statewide,gen,False,REED C. MCCANDLESS,INDEPENDENT AMERICAN,False,total,12708.0,1062845.0,False,20210114,OTHER
2018,UTAH,UT,49,87.0,67,US SENATE,statewide,gen,False,TIM AALDERS,CONSTITUTION,False,total,28774.0,1062845.0,False,20210114,OTHER
2018,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,BERNIE SANDERS,INDEPENDENT,False,total,183529.0,272624.0,False,20210114,OTHER
2018,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,BRAD J. PEACOCK,INDEPENDENT,False,total,3787.0,272624.0,False,20210114,OTHER
2018,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,BRUCE BUSA,INDEPENDENT,False,total,914.0,272624.0,False,20210114,OTHER
2018,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,EDWARD S. GILBERT JR,INDEPENDENT,False,total,2244.0,272624.0,False,20210114,OTHER
2018,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,FOLASADE ADELUOLA,INDEPENDENT,False,total,1979.0,272624.0,False,20210114,OTHER
2018,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,JON SVITAVSKY,INDEPENDENT,False,total,1280.0,272624.0,False,20210114,OTHER
2018,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,LAWRENCE ZUPAN,REPUBLICAN,False,total,74663.0,272624.0,False,20210114,REPUBLICAN
2018,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,REID KANE,LIBERTY UNION,False,total,1171.0,272624.0,False,20210114,OTHER
2018,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,RUSSELL BESTE,INDEPENDENT,False,total,2763.0,272624.0,False,20210114,OTHER
2018,VERMONT,VT,50,13.0,6,US SENATE,statewide,gen,False,,,True,total,294.0,272624.0,False,20210114,OTHER
2018,VIRGINIA,VA,51,54.0,40,US SENATE,statewide,gen,False,COREY A. STEWART,REPUBLICAN,False,total,1374313.0,3351373.0,False,20210114,REPUBLICAN
2018,VIRGINIA,VA,51,54.0,40,US SENATE,statewide,gen,False,MATT J. WATERS,LIBERTARIAN,False,total,61565.0,3351373.0,False,20210114,LIBERTARIAN
